sample_test_1	1.0	-0.05585036799311638	291.0	0.0
sample_test_2	0.0	-0.005829666741192341	125.0	1.0
sample_test_3	0.0	0.0266822949051857	43.0	0.0
sample_test_4	0.0	0.06388111412525177	197.0	1.0
sample_test_5	0.0	0.23194827139377594	57.0	1.0
sample_test_6	0.0	0.003734883386641741	74.0	1.0
sample_test_7	1.0	-0.11591275036334991	193.0	0.0
sample_test_8	0.0	0.5187285542488098	84.0	1.0
sample_test_9	0.0	0.3140786290168762	222.0	1.0
sample_test_11	0.0	0.6869287490844727	63.0	1.0
sample_test_13	0.0	0.32624173164367676	248.0	1.0
sample_test_15	1.0	-0.2181386798620224	176.0	0.0
sample_test_16	1.0	-0.15381930768489838	303.0	0.0
sample_test_17	1.0	-0.3302738666534424	282.0	0.0
sample_test_18	1.0	-0.1215636283159256	77.0	0.0
sample_test_19	0.0	0.30584144592285156	182.0	1.0
sample_test_20	0.0	0.044620588421821594	173.0	1.0
sample_test_22	1.0	-0.7731963396072388	352.0	0.0
sample_test_23	1.0	-0.2096746265888214	301.0	0.0
sample_test_25	0.0	0.16217145323753357	196.0	0.0
sample_test_26	0.0	0.419281542301178	230.0	1.0
sample_test_27	1.0	-0.4307728707790375	59.0	0.0
sample_test_28	0.0	0.28166720271110535	28.0	0.0
sample_test_29	1.0	-0.367542028427124	205.0	0.0
sample_test_32	1.0	-0.2700617015361786	222.0	0.0
sample_test_33	0.0	0.5515358448028564	55.0	1.0
sample_test_34	1.0	-0.2803463339805603	44.0	0.0
sample_test_35	1.0	-0.1429169923067093	228.0	1.0
sample_test_36	1.0	-0.08104519546031952	241.0	0.0
sample_test_38	0.0	-0.041676171123981476	276.0	1.0
sample_test_39	0.0	0.25195077061653137	70.0	0.0
sample_test_40	1.0	-0.15150851011276245	149.0	0.0
sample_test_42	0.0	0.04725579544901848	346.0	1.0
sample_test_43	1.0	-0.07954282313585281	335.0	0.0
sample_test_44	1.0	-0.24016891419887543	179.0	0.0
sample_test_45	1.0	-0.36608925461769104	360.0	0.0
sample_test_46	1.0	-0.2288098931312561	355.0	1.0
sample_test_47	0.0	0.25615018606185913	48.0	1.0
sample_test_48	0.0	0.5660678148269653	332.0	1.0
sample_test_49	1.0	-0.39402687549591064	120.0	0.0
