sample_test_0	0	0	134.0	1.0
sample_test_1	0	0	291.0	0.0
sample_test_2	0	0	125.0	1.0
sample_test_4	1	1	197.0	1.0
sample_test_5	0	0	57.0	1.0
sample_test_6	0	0	74.0	1.0
sample_test_7	0	0	193.0	0.0
sample_test_8	0	0	84.0	1.0
sample_test_9	1	1	222.0	1.0
sample_test_11	0	0	63.0	1.0
sample_test_12	1	1	309.0	1.0
sample_test_13	1	1	248.0	1.0
sample_test_14	0	0	231.0	1.0
sample_test_15	0	0	176.0	0.0
sample_test_17	1	1	282.0	0.0
sample_test_19	1	1	182.0	1.0
sample_test_21	1	1	307.0	0.0
sample_test_22	1	1	352.0	0.0
sample_test_23	1	1	301.0	0.0
sample_test_24	1	1	299.0	1.0
sample_test_25	1	1	196.0	0.0
sample_test_26	0	0	230.0	1.0
sample_test_27	0	0	59.0	0.0
sample_test_28	1	1	28.0	0.0
sample_test_29	1	1	205.0	0.0
sample_test_30	0	0	180.0	1.0
sample_test_31	0	0	202.0	0.0
sample_test_32	1	1	222.0	0.0
sample_test_34	1	1	44.0	0.0
sample_test_35	1	1	228.0	1.0
sample_test_36	0	0	241.0	0.0
sample_test_38	0	0	276.0	1.0
sample_test_41	0	0	155.0	1.0
sample_test_42	1	1	346.0	1.0
sample_test_43	1	1	335.0	0.0
sample_test_45	1	1	360.0	0.0
sample_test_46	1	1	355.0	1.0
sample_test_47	1	1	48.0	1.0
sample_test_48	1	1	332.0	1.0
sample_test_49	0	0	120.0	0.0
