sample_test_0	0	0	134.0	1.0
sample_test_1	0	0	291.0	0.0
sample_test_2	0	0	125.0	1.0
sample_test_4	1	1	197.0	1.0
sample_test_5	0	0	57.0	1.0
sample_test_6	0	0	74.0	1.0
sample_test_7	0	0	193.0	0.0
sample_test_8	1	1	84.0	1.0
sample_test_9	0	0	222.0	1.0
sample_test_10	1	1	270.0	0.0
sample_test_11	0	0	63.0	1.0
sample_test_14	0	0	231.0	1.0
sample_test_15	0	0	176.0	0.0
sample_test_16	1	1	303.0	0.0
sample_test_17	1	1	282.0	0.0
sample_test_18	0	0	77.0	0.0
sample_test_19	0	0	182.0	1.0
sample_test_22	1	1	352.0	0.0
sample_test_23	1	1	301.0	0.0
sample_test_24	0	0	299.0	1.0
sample_test_25	0	0	196.0	0.0
sample_test_26	0	0	230.0	1.0
sample_test_28	1	1	28.0	0.0
sample_test_29	0	0	205.0	0.0
sample_test_31	1	1	202.0	0.0
sample_test_32	1	1	222.0	0.0
sample_test_33	0	0	55.0	1.0
sample_test_34	1	1	44.0	0.0
sample_test_35	0	0	228.0	1.0
sample_test_36	1	1	241.0	0.0
sample_test_37	0	0	113.0	1.0
sample_test_38	0	0	276.0	1.0
sample_test_39	0	0	70.0	0.0
sample_test_40	0	0	149.0	0.0
sample_test_41	1	1	155.0	1.0
sample_test_42	0	0	346.0	1.0
sample_test_43	1	1	335.0	0.0
sample_test_46	0	0	355.0	1.0
sample_test_48	1	1	332.0	1.0
sample_test_49	1	1	120.0	0.0
